,Date,User,Tweet
0,2022-05-06 23:56:04+00:00,dikos_sou,@SarahnghaeSB19 @SB19Official Mahalima 'to hindi isko moreno ahhahaha
1,2022-05-06 23:52:19+00:00,flor_sioson,@Mahayk_09 @IskoMoreno Pakiexplain nga kung ano ang motibong dilaw.?
2,2022-05-06 23:49:46+00:00,stivfrancisco,@macoyestrella @IskoMoreno If Leni didn't run my wife and I did consider the enabler but I'm very happy that Leni ran because she is my only true choice.
3,2022-05-06 23:44:54+00:00,theBlackSonata,"KALYE SURVEY PART60 PRESIDENTIAL&amp;VP BETS IN DIVISORIA https://t.co/86LkVkPkpJ 

Bakit mo kasi ipinagbili divisoria @IskoMoreno char 😂 https://t.co/n0KsFu7dnF"
4,2022-05-06 23:44:48+00:00,thermotraderwin,@PrinceHokage2 @macoyestrella @IskoMoreno Okay lng yan sa kanya. He can retire comfortably 😂
5,2022-05-06 23:42:52+00:00,tessbriggs08,@macoyestrella @IskoMoreno Hindi yan aatras enebler yan . Pinatakbo mga yan sila nina Lacson para makabawas boto
6,2022-05-06 23:41:30+00:00,Maylen1965,"I admire Mayor  Isko Moreno's Bilis-Kilos Style of Leadership.I am amazed of his accomplishments in less than 3 years as Mayor of Manila. Mga nagawa niya sa Maynila, kaya niyang gawin sa buong bansa 
#IskoMorenoForPresident
#SwitchToIsko https://t.co/6xd86km4co"
7,2022-05-06 23:38:36+00:00,josekintanar,"@jedikristina @bongbongmarcos @ernieabella @IskoMoreno @lenirobredo @LeodyManggagawa @MannyPacquiao @NBGonzalesph @iampinglacson @SenLeiladeLima you tell that to the courts, kakam-copypaste. not even the president can interfere with the judiciary. but trolls like you just dont understand, do you?

tsk. 800 million pesos and you STILL cannot buy comprehension. or a brain.."
8,2022-05-06 23:36:00+00:00,jedikristina,"As we enter the last day of campaigning, 
@bongbongmarcos @ernieabella @IskoMoreno  @lenirobredo @leodymanggagawa @MannyPacquiao  @NBGonzalesph  @iampinglacson, I ask you to stand for truth and justice #PledgeToFreeLeila @SenLeiladeLima  if elected. 
#PHVote #Halalan2022 https://t.co/N5fTA2KNeQ"
9,2022-05-06 23:31:50+00:00,_raphyyy14,"Yes, and it's @IskoMoreno, @DocWillieOng @drcarlbalita @GutocSamira @BroJohn2022 @jopetsison2022. 

#SwitchToIsko 
#BaGuCaSi
#BughawAngMangingibabaw"
10,2022-05-06 23:18:23+00:00,POTPH1,@IskoMoreno Magtipid ka na para may makobra after election. Itago mo mabuti yung galing sa kaamats mo a
11,2022-05-06 23:06:21+00:00,LinglingAbe,Yes. Let's build a better country. Only Isko Moreno can do it. #President3Isko #SwitchToIsko
12,2022-05-06 23:05:47+00:00,alhym07,@IskoMoreno Happy birthday Po Mayora... 🎂🎊🎉💞
13,2022-05-06 23:03:37+00:00,DavidIsyael,@vorztoken @bongbongmarcos @lenirobredo @MannyPacquiao @IskoMoreno Real Visionaries sees the future not the money
14,2022-05-06 22:55:08+00:00,vorztoken,Maybe YAHUWAH gave dreams to us young ones they call crazy to build a Blockchain City in the northern mountainous area of Cordilleran preparing for the fire to come. The Fire that melted the glacier for a flood and more? @bongbongmarcos @lenirobredo @MannyPacquiao @IskoMoreno
15,2022-05-06 22:48:45+00:00,Tweety62836690,@Harperblammo @IskoMoreno @Harperblammo You seem to be fan of @IskoMoreno because you're here on his page.
